SampleID,TaxaID,N_Taxa,INDEX_CLASS,SUBPHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,FFG,HABIT,NONTARGET
230174-8/30/23,Corixidae,63,WetWide,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
230174-8/30/23,Corydalidae,1,WetWide,,Insecta,,Megaloptera,Corydalidae,PR,CN,FALSE
230174-8/30/23,Decapoda,3,WetWide,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
230174-8/30/23,Dytiscidae,1,WetWide,,Insecta,,Coleoptera,Dytiscidae,PR,BU;SW,FALSE
230174-8/30/23,Elmidae,8,WetWide,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
230174-8/30/23,Gerridae,1,WetWide,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
230174-8/30/23,Heptageniidae,13,WetWide,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
230174-8/30/23,Hydracarina,1,WetWide,,Arachnida,,,,PR,,FALSE
230174-8/30/23,Hydropsychidae,72,WetWide,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
230174-8/30/23,Isopoda,2,WetWide,Crustacea,Crustacea,,Isopoda,,SH,,FALSE
230174-8/30/23,Leptoceridae,1,WetWide,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
230174-8/30/23,Mesoveliidae,6,WetWide,,Insecta,,Hemiptera,Mesoveliidae,PR,SK,FALSE
230174-8/30/23,Physidae,5,WetWide,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
230174-8/30/23,Simuliidae,4,WetWide,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
230174-8/30/23,Veliidae,2,WetWide,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
240193-9/5/23,Aeshnidae,1,MidSizeDry,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
240193-9/5/23,Amphipoda,35,MidSizeDry,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
240193-9/5/23,Baetidae,25,MidSizeDry,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
240193-9/5/23,Baetiscidae,12,MidSizeDry,,Insecta,,Ephemeroptera,Baetiscidae,CG,BU;CN;SP,FALSE
240193-9/5/23,Calopterygidae,3,MidSizeDry,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
240193-9/5/23,Ceratopogonidae,1,MidSizeDry,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
240193-9/5/23,Chironomidae,5,MidSizeDry,,Insecta,,Diptera,Chironomidae,CG,,FALSE
240193-9/5/23,Dixidae,1,MidSizeDry,,Insecta,,Diptera,Dixidae,CG,SW,FALSE
240193-9/5/23,Elmidae,15,MidSizeDry,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
240193-9/5/23,Gomphidae,4,MidSizeDry,,Insecta,,Odonata,Gomphidae,PR,BU,FALSE
240193-9/5/23,Heptageniidae,3,MidSizeDry,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
240193-9/5/23,Hydropsychidae,10,MidSizeDry,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
240193-9/5/23,Isopoda,7,MidSizeDry,Crustacea,Crustacea,,Isopoda,,SH,,FALSE
240193-9/5/23,Leptoceridae,5,MidSizeDry,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
240193-9/5/23,Oligochaeta,4,MidSizeDry,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
240193-9/5/23,Physidae,1,MidSizeDry,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
240193-9/5/23,Pisidiidae,8,MidSizeDry,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
240193-9/5/23,Pleuroceridae,102,MidSizeDry,,Gastropoda,,Neotaenioglossa,Pleuroceridae,SC,CB,FALSE
240193-9/5/23,Polycentropodidae,1,MidSizeDry,,Insecta,,Trichoptera,Polycentropodidae,PR,CN,FALSE
240193-9/5/23,Simuliidae,1,MidSizeDry,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
240193-9/5/23,Tricorythidae,2,MidSizeDry,,Insecta,,Ephemeroptera,Tricorythidae,CG,,FALSE
240193-9/5/23,Unionidae,1,MidSizeDry,,Bivalvia,,Unionoida,Unionidae,CF,BU,FALSE
240193-9/5/23,Veliidae,1,MidSizeDry,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
240193-9/5/23,Viviparidae,2,MidSizeDry,,Gastropoda,,Architaenioglossa,Viviparidae,SC,CB,FALSE
240211-7/26/23,Aeshnidae,5,WestFlat,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
240211-7/26/23,Amphipoda,34,WestFlat,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
240211-7/26/23,Ancylidae,1,WestFlat,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
240211-7/26/23,Baetidae,15,WestFlat,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
240211-7/26/23,Brachycentridae,2,WestFlat,,Insecta,,Trichoptera,Brachycentridae,CF,CN,FALSE
240211-7/26/23,Caenidae,2,WestFlat,,Insecta,,Ephemeroptera,Caenidae,CG,BU;SP,FALSE
240211-7/26/23,Calopterygidae,3,WestFlat,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
240211-7/26/23,Chironomidae,9,WestFlat,,Insecta,,Diptera,Chironomidae,CG,,FALSE
240211-7/26/23,Cordulegastridae,1,WestFlat,,Insecta,,Odonata,Cordulegastridae,PR,BU,FALSE
240211-7/26/23,Corixidae,1,WestFlat,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
240211-7/26/23,Corydalidae,3,WestFlat,,Insecta,,Megaloptera,Corydalidae,PR,CN,FALSE
240211-7/26/23,Decapoda,1,WestFlat,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
240211-7/26/23,Dryopidae,1,WestFlat,,Insecta,,Coleoptera,Dryopidae,SC,CB;CN,FALSE
240211-7/26/23,Elmidae,8,WestFlat,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
240211-7/26/23,Ephemerellidae,1,WestFlat,,Insecta,,Ephemeroptera,Ephemerellidae,SC,CN,FALSE
240211-7/26/23,Gerridae,1,WestFlat,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
240211-7/26/23,Glossosomatidae,42,WestFlat,,Insecta,,Trichoptera,Glossosomatidae,SC,CN,FALSE
240211-7/26/23,Heptageniidae,1,WestFlat,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
240211-7/26/23,Hydrophilidae,1,WestFlat,,Insecta,,Coleoptera,Hydrophilidae,PR,BU;SW,FALSE
240211-7/26/23,Hydropsychidae,64,WestFlat,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
240211-7/26/23,Leuctridae,13,WestFlat,,Insecta,,Plecoptera,Leuctridae,SH,SP,FALSE
240211-7/26/23,Limnephilidae,2,WestFlat,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
240211-7/26/23,Oligochaeta,6,WestFlat,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
240211-7/26/23,Perlidae,5,WestFlat,,Insecta,,Plecoptera,Perlidae,PR,CN,FALSE
240211-7/26/23,Philopotamidae,2,WestFlat,,Insecta,,Trichoptera,Philopotamidae,CF,CN,FALSE
240211-7/26/23,Phryganeidae,3,WestFlat,,Insecta,,Trichoptera,Phryganeidae,SH,CB;CN,FALSE
240211-7/26/23,Pisidiidae,1,WestFlat,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
240211-7/26/23,Polycentropodidae,2,WestFlat,,Insecta,,Trichoptera,Polycentropodidae,PR,CN,FALSE
240211-7/26/23,Simuliidae,4,WestFlat,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
240211-7/26/23,Tipulidae,1,WestFlat,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
240211-7/26/23,Tricorythidae,29,WestFlat,,Insecta,,Ephemeroptera,Tricorythidae,CG,,FALSE
240211-7/26/23,Veliidae,1,WestFlat,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
250513-6/29/23,Aeshnidae,1,VeryNarrow,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
250513-6/29/23,Amphipoda,15,VeryNarrow,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
250513-6/29/23,Ancylidae,2,VeryNarrow,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
250513-6/29/23,Baetidae,31,VeryNarrow,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
250513-6/29/23,Caenidae,1,VeryNarrow,,Insecta,,Ephemeroptera,Caenidae,CG,BU;SP,FALSE
250513-6/29/23,Calopterygidae,1,VeryNarrow,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
250513-6/29/23,Chironomidae,48,VeryNarrow,,Insecta,,Diptera,Chironomidae,CG,,FALSE
250513-6/29/23,Corbicula,1,VeryNarrow,,Bivalvia,,Veneroida,Corbiculidae,CF,,FALSE
250513-6/29/23,Corixidae,1,VeryNarrow,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
250513-6/29/23,Decapoda,2,VeryNarrow,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
250513-6/29/23,Elmidae,4,VeryNarrow,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
250513-6/29/23,Ephemerellidae,1,VeryNarrow,,Insecta,,Ephemeroptera,Ephemerellidae,SC,CN,FALSE
250513-6/29/23,Gerridae,3,VeryNarrow,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
250513-6/29/23,Heptageniidae,1,VeryNarrow,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
250513-6/29/23,Hydracarina,1,VeryNarrow,,Arachnida,,,,PR,,FALSE
250513-6/29/23,Hydropsychidae,94,VeryNarrow,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
250513-6/29/23,Hydroptilidae,7,VeryNarrow,,Insecta,,Trichoptera,Hydroptilidae,SC,CN,FALSE
250513-6/29/23,Isopoda,1,VeryNarrow,Crustacea,Crustacea,,Isopoda,,SH,,FALSE
250513-6/29/23,Leptoceridae,1,VeryNarrow,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
250513-6/29/23,Oligochaeta,5,VeryNarrow,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
250513-6/29/23,Philopotamidae,6,VeryNarrow,,Insecta,,Trichoptera,Philopotamidae,CF,CN,FALSE
250513-6/29/23,Pisidiidae,6,VeryNarrow,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
250513-6/29/23,Planorbidae,1,VeryNarrow,,Gastropoda,,Basommatophora,Planorbidae,SC,CB,FALSE
250513-6/29/23,Pleuroceridae,1,VeryNarrow,,Gastropoda,,Neotaenioglossa,Pleuroceridae,SC,CB,FALSE
250513-6/29/23,Simuliidae,99,VeryNarrow,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
250513-6/29/23,Tricorythidae,12,VeryNarrow,,Insecta,,Ephemeroptera,Tricorythidae,CG,,FALSE
250513-6/29/23,Turbellaria,2,VeryNarrow,,Turbellaria,,,,CG,,FALSE
250513-6/29/23,Unionidae,1,VeryNarrow,,Bivalvia,,Unionoida,Unionidae,CF,BU,FALSE
250513-6/29/23,Veliidae,1,VeryNarrow,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
250514-7/5/23,Baetidae,5,WestFlat,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
250514-7/5/23,Ceratopogonidae,4,WestFlat,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
250514-7/5/23,Chironomidae,117,WestFlat,,Insecta,,Diptera,Chironomidae,CG,,FALSE
250514-7/5/23,Coenagrionidae,2,WestFlat,,Insecta,,Odonata,Coenagrionidae,PR,CB;SP,FALSE
250514-7/5/23,Corixidae,17,WestFlat,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
250514-7/5/23,Decapoda,1,WestFlat,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
250514-7/5/23,Dytiscidae,1,WestFlat,,Insecta,,Coleoptera,Dytiscidae,PR,BU;SW,FALSE
250514-7/5/23,Elmidae,4,WestFlat,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
250514-7/5/23,Haliplidae,2,WestFlat,,Insecta,,Coleoptera,Haliplidae,SH,,FALSE
250514-7/5/23,Haliplidae,5,WestFlat,,Insecta,,Coleoptera,Haliplidae,SH,,FALSE
250514-7/5/23,Hydracarina,4,WestFlat,,Arachnida,,,,PR,,FALSE
250514-7/5/23,Hydrobiidae,2,WestFlat,,Gastropoda,,Neotaenioglossa,Hydrobiidae,SC,CN,FALSE
250514-7/5/23,Hydropsychidae,1,WestFlat,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
250514-7/5/23,Hydroptilidae,1,WestFlat,,Insecta,,Trichoptera,Hydroptilidae,SC,CN,FALSE
250514-7/5/23,Leptoceridae,1,WestFlat,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
250514-7/5/23,Oligochaeta,3,WestFlat,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
250514-7/5/23,Physidae,137,WestFlat,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
250514-7/5/23,Pisidiidae,5,WestFlat,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
250514-7/5/23,Planorbidae,1,WestFlat,,Gastropoda,,Basommatophora,Planorbidae,SC,CB,FALSE
250514-7/5/23,Turbellaria,7,WestFlat,,Turbellaria,,,,CG,,FALSE
250516-7/5/23,Amphipoda,21,Narrow,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
250516-7/5/23,Baetidae,59,Narrow,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
250516-7/5/23,Chironomidae,27,Narrow,,Insecta,,Diptera,Chironomidae,CG,,FALSE
250516-7/5/23,Coenagrionidae,2,Narrow,,Insecta,,Odonata,Coenagrionidae,PR,CB;SP,FALSE
250516-7/5/23,Corixidae,13,Narrow,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
250516-7/5/23,Decapoda,2,Narrow,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
250516-7/5/23,Elmidae,10,Narrow,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
250516-7/5/23,Gerridae,5,Narrow,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
250516-7/5/23,Gyrinidae,1,Narrow,,Insecta,,Coleoptera,Gyrinidae,PR,SW,FALSE
250516-7/5/23,Helicopsychidae,1,Narrow,,Insecta,,Trichoptera,Helicopsychidae,SC,BU,FALSE
250516-7/5/23,Heptageniidae,2,Narrow,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
250516-7/5/23,Hydracarina,1,Narrow,,Arachnida,,,,PR,,FALSE
250516-7/5/23,Hydropsychidae,37,Narrow,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
250516-7/5/23,Hydroptilidae,5,Narrow,,Insecta,,Trichoptera,Hydroptilidae,SC,CN,FALSE
250516-7/5/23,Leptoceridae,18,Narrow,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
250516-7/5/23,Molannidae,1,Narrow,,Insecta,,Trichoptera,Molannidae,SC,SP,FALSE
250516-7/5/23,Oligochaeta,12,Narrow,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
250516-7/5/23,Perlidae,1,Narrow,,Insecta,,Plecoptera,Perlidae,PR,CN,FALSE
250516-7/5/23,Physidae,3,Narrow,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
250516-7/5/23,Pisidiidae,2,Narrow,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
250516-7/5/23,Polycentropodidae,10,Narrow,,Insecta,,Trichoptera,Polycentropodidae,PR,CN,FALSE
250516-7/5/23,Simuliidae,13,Narrow,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
250516-7/5/23,Tricorythidae,17,Narrow,,Insecta,,Ephemeroptera,Tricorythidae,CG,,FALSE
250551-8/9/23,Aeshnidae,1,WestSteep,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
250551-8/9/23,Amphipoda,11,WestSteep,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
250551-8/9/23,Ancylidae,4,WestSteep,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
250551-8/9/23,Athericidae,2,WestSteep,,Insecta,,Diptera,Athericidae,PR,SP,FALSE
250551-8/9/23,Baetidae,58,WestSteep,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
250551-8/9/23,Bithyniidae,3,WestSteep,,Gastropoda,,Littorinimorpha,Bithyniidae,SC,CN,FALSE
250551-8/9/23,Calopterygidae,13,WestSteep,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
250551-8/9/23,Chironomidae,5,WestSteep,,Insecta,,Diptera,Chironomidae,CG,,FALSE
250551-8/9/23,Coenagrionidae,2,WestSteep,,Insecta,,Odonata,Coenagrionidae,PR,CB;SP,FALSE
250551-8/9/23,Corixidae,1,WestSteep,,Insecta,,Hemiptera,Corixidae,CG,SW,FALSE
250551-8/9/23,Decapoda,4,WestSteep,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
250551-8/9/23,Elmidae,55,WestSteep,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
250551-8/9/23,Gerridae,2,WestSteep,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
250551-8/9/23,Haliplidae,1,WestSteep,,Insecta,,Coleoptera,Haliplidae,SH,,FALSE
250551-8/9/23,Helicopsychidae,2,WestSteep,,Insecta,,Trichoptera,Helicopsychidae,SC,BU,FALSE
250551-8/9/23,Heptageniidae,11,WestSteep,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
250551-8/9/23,Hirudinea,1,WestSteep,,Hirudinea,Hirudinea,,,PR,SP,FALSE
250551-8/9/23,Hydracarina,4,WestSteep,,Arachnida,,,,PR,,FALSE
250551-8/9/23,Hydropsychidae,18,WestSteep,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
250551-8/9/23,Leptoceridae,4,WestSteep,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
250551-8/9/23,Limnephilidae,1,WestSteep,,Insecta,,Trichoptera,Limnephilidae,SH,SP,FALSE
250551-8/9/23,Lymnaeidae,1,WestSteep,,Gastropoda,,Basommatophora,Lymnaeidae,SC,CB,FALSE
250551-8/9/23,Mesoveliidae,4,WestSteep,,Insecta,,Hemiptera,Mesoveliidae,PR,SK,FALSE
250551-8/9/23,Oligochaeta,1,WestSteep,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
250551-8/9/23,Perlidae,13,WestSteep,,Insecta,,Plecoptera,Perlidae,PR,CN,FALSE
250551-8/9/23,Physidae,2,WestSteep,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
250551-8/9/23,Pisidiidae,33,WestSteep,,Bivalvia,,Veneroida,Pisidiidae,CF,BU,FALSE
250551-8/9/23,Porifera,1,WestSteep,,,,,,CF,,FALSE
250551-8/9/23,Psephenidae,5,WestSteep,,Insecta,,Coleoptera,Psephenidae,SH;SC,CN,FALSE
250551-8/9/23,Sialidae,1,WestSteep,,Insecta,,Megaloptera,Sialidae,PR,BU,FALSE
250551-8/9/23,Simuliidae,2,WestSteep,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
250551-8/9/23,Uenoidae,4,WestSteep,,Insecta,,Trichoptera,Uenoidae,SC,CN,FALSE
250551-8/9/23,Unionidae,1,WestSteep,,Bivalvia,,Unionoida,Unionidae,CF,BU,FALSE
250575-8/9/23,Amphipoda,2,WetWide,Crustacea,Crustacea,,Amphipoda,,SH,,FALSE
250575-8/9/23,Ceratopogonidae,1,WetWide,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
250575-8/9/23,Chironomidae,17,WetWide,,Insecta,,Diptera,Chironomidae,CG,,FALSE
250575-8/9/23,Coenagrionidae,17,WetWide,,Insecta,,Odonata,Coenagrionidae,PR,CB;SP,FALSE
250575-8/9/23,Decapoda,1,WetWide,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
250575-8/9/23,Gerridae,1,WetWide,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
250575-8/9/23,Gyrinidae,1,WetWide,,Insecta,,Coleoptera,Gyrinidae,PR,SW,FALSE
250575-8/9/23,Hydropsychidae,2,WetWide,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
250575-8/9/23,Isopoda,2,WetWide,Crustacea,Crustacea,,Isopoda,,SH,,FALSE
250575-8/9/23,Leptoceridae,1,WetWide,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
250575-8/9/23,Oligochaeta,18,WetWide,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
250575-8/9/23,Physidae,10,WetWide,,Gastropoda,,Basommatophora,Physidae,SC,CB,FALSE
270144-8/3/23,Aeshnidae,1,WestFlat,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
270144-8/3/23,Athericidae,25,WestFlat,,Insecta,,Diptera,Athericidae,PR,SP,FALSE
270144-8/3/23,Baetidae,6,WestFlat,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
270144-8/3/23,Calopterygidae,1,WestFlat,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
270144-8/3/23,Ceratopogonidae,8,WestFlat,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
270144-8/3/23,Chironomidae,11,WestFlat,,Insecta,,Diptera,Chironomidae,CG,,FALSE
270144-8/3/23,Corydalidae,2,WestFlat,,Insecta,,Megaloptera,Corydalidae,PR,CN,FALSE
270144-8/3/23,Decapoda,3,WestFlat,Crustacea,Crustacea,,Decapoda,Decapoda,CG,,FALSE
270144-8/3/23,Elmidae,108,WestFlat,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
270144-8/3/23,Ephemerellidae,1,WestFlat,,Insecta,,Ephemeroptera,Ephemerellidae,SC,CN,FALSE
270144-8/3/23,Gerridae,1,WestFlat,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
270144-8/3/23,Gomphidae,8,WestFlat,,Insecta,,Odonata,Gomphidae,PR,BU,FALSE
270144-8/3/23,Heptageniidae,11,WestFlat,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
270144-8/3/23,Hydracarina,8,WestFlat,,Arachnida,,,,PR,,FALSE
270144-8/3/23,Hydropsychidae,13,WestFlat,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
270144-8/3/23,Isonychiidae,12,WestFlat,,Insecta,,Ephemeroptera,Isonychiidae,CF,SW,FALSE
270144-8/3/23,Leptophlebiidae,6,WestFlat,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,CN;SW,FALSE
270144-8/3/23,Oligochaeta,18,WestFlat,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
270144-8/3/23,Perlidae,10,WestFlat,,Insecta,,Plecoptera,Perlidae,PR,CN,FALSE
270144-8/3/23,Tipulidae,2,WestFlat,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
270144-8/3/23,Tricorythidae,1,WestFlat,,Insecta,,Ephemeroptera,Tricorythidae,CG,,FALSE
270144-8/3/23,Veliidae,2,WestFlat,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
270147-8/1/23,Ancylidae,6,Narrow,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
270147-8/1/23,Athericidae,7,Narrow,,Insecta,,Diptera,Athericidae,PR,SP,FALSE
270147-8/1/23,Baetidae,14,Narrow,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
270147-8/1/23,Calopterygidae,1,Narrow,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
270147-8/1/23,Ceratopogonidae,4,Narrow,,Insecta,,Diptera,Ceratopogonidae,PR,BU;SP,FALSE
270147-8/1/23,Chironomidae,24,Narrow,,Insecta,,Diptera,Chironomidae,CG,,FALSE
270147-8/1/23,Corydalidae,7,Narrow,,Insecta,,Megaloptera,Corydalidae,PR,CN,FALSE
270147-8/1/23,Elmidae,12,Narrow,,Insecta,,Coleoptera,Elmidae,CG,CN,FALSE
270147-8/1/23,Gerridae,8,Narrow,,Insecta,,Hemiptera,Gerridae,PR,SK,FALSE
270147-8/1/23,Glossosomatidae,5,Narrow,,Insecta,,Trichoptera,Glossosomatidae,SC,CN,FALSE
270147-8/1/23,Gomphidae,3,Narrow,,Insecta,,Odonata,Gomphidae,PR,BU,FALSE
270147-8/1/23,Gyrinidae,1,Narrow,,Insecta,,Coleoptera,Gyrinidae,PR,SW,FALSE
270147-8/1/23,Helicopsychidae,2,Narrow,,Insecta,,Trichoptera,Helicopsychidae,SC,BU,FALSE
270147-8/1/23,Heptageniidae,50,Narrow,,Insecta,,Ephemeroptera,Heptageniidae,SC,CN,FALSE
270147-8/1/23,Hydracarina,3,Narrow,,Arachnida,,,,PR,,FALSE
270147-8/1/23,Hydropsychidae,23,Narrow,,Insecta,,Trichoptera,Hydropsychidae,CF,CN,FALSE
270147-8/1/23,Hydroptilidae,1,Narrow,,Insecta,,Trichoptera,Hydroptilidae,SC,CN,FALSE
270147-8/1/23,Leptoceridae,13,Narrow,,Insecta,,Trichoptera,Leptoceridae,SH,SP;SW,FALSE
270147-8/1/23,Leptophlebiidae,20,Narrow,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,CN;SW,FALSE
270147-8/1/23,Leuctridae,11,Narrow,,Insecta,,Plecoptera,Leuctridae,SH,SP,FALSE
270147-8/1/23,Oligochaeta,2,Narrow,,Oligochaeta,,Haplotaxida,,CG,BU,FALSE
270147-8/1/23,Perlidae,13,Narrow,,Insecta,,Plecoptera,Perlidae,PR,CN,FALSE
270147-8/1/23,Philopotamidae,6,Narrow,,Insecta,,Trichoptera,Philopotamidae,CF,CN,FALSE
270147-8/1/23,Planorbidae,1,Narrow,,Gastropoda,,Basommatophora,Planorbidae,SC,CB,FALSE
270147-8/1/23,Simuliidae,14,Narrow,,Insecta,,Diptera,Simulidae,CF,CN,FALSE
270147-8/1/23,Tabanidae,1,Narrow,,Insecta,,Diptera,Tabanidae,PR,SP,FALSE
270147-8/1/23,Tipulidae,2,Narrow,,Insecta,,Diptera,Tipulidae,CG,BU,FALSE
270147-8/1/23,Tricorythidae,16,Narrow,,Insecta,,Ephemeroptera,Tricorythidae,CG,,FALSE
270147-8/1/23,Veliidae,18,Narrow,,Insecta,,Hemiptera,Veliidae,PR,SK,FALSE
270196-8/1/23,Aeshnidae,2,MidSizeDry,,Insecta,,Odonata,Aeshnidae,PR,CB;CN,FALSE
270196-8/1/23,Ancylidae,5,MidSizeDry,,Gastropoda,,Basommatophora,Ancylidae,SC,CB;CN,FALSE
270196-8/1/23,Athericidae,39,MidSizeDry,,Insecta,,Diptera,Athericidae,PR,SP,FALSE
270196-8/1/23,Baetidae,15,MidSizeDry,,Insecta,,Ephemeroptera,Baetidae,CG,CN;SW,FALSE
270196-8/1/23,Caenidae,1,MidSizeDry,,Insecta,,Ephemeroptera,Caenidae,CG,BU;SP,FALSE
270196-8/1/23,Calopterygidae,3,MidSizeDry,,Insecta,,Odonata,Calopterygidae,PR,CB;CN,FALSE
