VisitID,TAXAID,N_TAXA,STORETNo,WaterbodyName,Lat,Long,AvgWidth
270214-7/17/23,Hydrobiidae,44,270214,Middle Branch Ontonagon River,46.27684,-89.24087,25.7
270214-7/17/23,Physidae,4,270214,Middle Branch Ontonagon River,46.27684,-89.24087,25.7
270214-7/17/23,Planorbidae,8,270214,Middle Branch Ontonagon River,46.27684,-89.24087,25.7
270214-7/17/23,Pisidiidae,1,270214,Middle Branch Ontonagon River,46.27684,-89.24087,25.7
270271-7/17/23,Oligochaeta (worms),14,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Amphipoda (scuds),3,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Decapoda (crayfish),1,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Hydracarina,17,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Caenidae,1,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Siphlonuridae,1,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Aeshnidae,4,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Corduliidae,6,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Libellulidae,65,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Calopterygidae,1,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Corixidae,1,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Nepidae,1,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Notonectidae,3,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Dytiscidae (total),7,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,aGyrinidae (adults),1,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,aHaliplidae (adults),1,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Hydrophilidae (total),2,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Elmidae,1,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Ceratopogonidae,4,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Chironomidae,85,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Culicidae,1,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Ancylidae (limpets),5,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Hydrobiidae,1,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Lymnaeidae,2,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Physidae,28,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Planorbidae,17,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Viviparidae,8,270271,Little Black River,46.47321,-89.94659,23.7
270271-7/17/23,Pisidiidae,2,270271,Little Black River,46.47321,-89.94659,23.7
270272-7/17/23,PORIFERA (sponges),1,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Turbellaria,1,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Oligochaeta (worms),26,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Decapoda (crayfish),1,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Hydracarina,7,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Baetiscidae,1,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Baetidae,15,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Caenidae,11,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Heptageniidae,3,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Leptophlebiidae,3,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Tricorythidae,32,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Aeshnidae,1,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Gomphidae,2,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Macromiidae,2,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Calopterygidae,1,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Perlidae,1,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Corydalidae (Dobson flies),1,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Sialidae (alder flies),5,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Helicopsychidae,3,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Leptoceridae,2,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Limnephilidae,1,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Philopotamidae,1,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Elmidae,16,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Ceratopogonidae,1,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Chironomidae,36,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Tabanidae,4,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Hydrobiidae,4,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Pisidiidae,129,270272,Presque Isle River,46.376,-89.6893,65.3
270272-7/17/23,Unionidae (mussels),1,270272,Presque Isle River,46.376,-89.6893,65.3
270273-7/18/23,PORIFERA (sponges),1,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Oligochaeta (worms),4,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Amphipoda (scuds),31,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Decapoda (crayfish),21,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Hydracarina,2,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Baetidae,42,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Caenidae,2,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Ephemerellidae,1,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Heptageniidae,79,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Leptophlebiidae,6,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Aeshnidae,9,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Calopterygidae,14,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Coenagrionidae,2,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Perlidae,1,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Veliidae,6,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Corydalidae (Dobson flies),1,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Hydroptilidae,5,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Leptoceridae,1,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Limnephilidae,1,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Molannidae,1,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Elmidae,15,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Chironomidae,20,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Simulidae,3,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Tipulidae,1,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Ancylidae (limpets),6,270273,Mud Creek,46.5697,-90.1758,20
270273-7/18/23,Planorbidae,1,270273,Mud Creek,46.5697,-90.1758,20
270274-7/19/23,Turbellaria,2,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Hirudinea (leeches),1,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Oligochaeta (worms),1,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Amphipoda (scuds),19,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Decapoda (crayfish),7,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Isopoda (sowbugs),25,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Hydracarina,29,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Baetidae,37,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Caenidae,2,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Heptageniidae,15,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Isonichiidae,1,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Leptophlebiidae,3,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Aeshnidae,3,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Corduliidae,1,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Calopterygidae,9,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Perlidae,1,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Gerridae,1,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Mesoveliidae,6,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Veliidae,5,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Corydalidae (Dobson flies),2,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Sialidae (alder flies),2,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Hydropsychidae,7,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Hydroptilidae,20,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Leptoceridae,2,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Limnephilidae,1,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Philopotamidae,7,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Elmidae,7,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Haliplidae (larvae),1,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Athericidae,7,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Ceratopogonidae,1,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Chironomidae,31,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Culicidae,1,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Dixidae,3,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Simulidae,9,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Tipulidae,1,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Viviparidae,2,270274,Spring Creek,46.513,-90.157,13
270274-7/19/23,Pisidiidae,1,270274,Spring Creek,46.513,-90.157,13
280297-8/3/23,Oligochaeta (worms),2,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Amphipoda (scuds),10,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Decapoda (crayfish),1,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Hydracarina,14,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Baetiscidae,1,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Baetidae,33,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Ephemerellidae,2,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Heptageniidae,1,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Leptophlebiidae,5,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Tricorythidae,21,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Aeshnidae,4,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Cordulegastridae,2,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Gomphidae,8,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Calopterygidae,1,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Leuctridae,1,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Perlidae,2,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Pteronarcyidae,3,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Corydalidae (Dobson flies),1,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Brachycentridae,42,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Hydropsychidae,31,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Leptoceridae,1,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Limnephilidae,2,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Philopotamidae,7,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Elmidae,6,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Athericidae,14,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Chironomidae,33,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Simulidae,10,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280297-8/3/23,Pisidiidae,1,280297,North Branch Boardman River,44.690003,-85.36718,21.7
280300-9/18/23,Turbellaria,2,280300,Yuba Creek,44.81989,-85.46667,18.6
280300-9/18/23,Oligochaeta (worms),23,280300,Yuba Creek,44.81989,-85.46667,18.6
280300-9/18/23,Amphipoda (scuds),265,280300,Yuba Creek,44.81989,-85.46667,18.6
280300-9/18/23,Baetidae,1,280300,Yuba Creek,44.81989,-85.46667,18.6
280300-9/18/23,Calopterygidae,1,280300,Yuba Creek,44.81989,-85.46667,18.6
280300-9/18/23,Belostomatidae,1,280300,Yuba Creek,44.81989,-85.46667,18.6
280300-9/18/23,Gerridae,1,280300,Yuba Creek,44.81989,-85.46667,18.6
280300-9/18/23,Veliidae,1,280300,Yuba Creek,44.81989,-85.46667,18.6
280300-9/18/23,Sialidae (alder flies),6,280300,Yuba Creek,44.81989,-85.46667,18.6
280300-9/18/23,Limnephilidae,1,280300,Yuba Creek,44.81989,-85.46667,18.6
280300-9/18/23,Phryganeidae,1,280300,Yuba Creek,44.81989,-85.46667,18.6
280300-9/18/23,Elmidae,1,280300,Yuba Creek,44.81989,-85.46667,18.6
280300-9/18/23,Chironomidae,1,280300,Yuba Creek,44.81989,-85.46667,18.6
280300-9/18/23,Pisidiidae,5,280300,Yuba Creek,44.81989,-85.46667,18.6
280305-9/18/23,Oligochaeta (worms),5,280305,Acme Creek,44.775,-85.494722,13.3
280305-9/18/23,Amphipoda (scuds),244,280305,Acme Creek,44.775,-85.494722,13.3
280305-9/18/23,Hydracarina,1,280305,Acme Creek,44.775,-85.494722,13.3
280305-9/18/23,Baetidae,27,280305,Acme Creek,44.775,-85.494722,13.3
280305-9/18/23,Ephemeridae,1,280305,Acme Creek,44.775,-85.494722,13.3
280305-9/18/23,Aeshnidae,1,280305,Acme Creek,44.775,-85.494722,13.3
280305-9/18/23,Corixidae,1,280305,Acme Creek,44.775,-85.494722,13.3
280305-9/18/23,Brachycentridae,8,280305,Acme Creek,44.775,-85.494722,13.3
280305-9/18/23,Hydropsychidae,1,280305,Acme Creek,44.775,-85.494722,13.3
280305-9/18/23,Lepidostomatidae,1,280305,Acme Creek,44.775,-85.494722,13.3
280305-9/18/23,Limnephilidae,1,280305,Acme Creek,44.775,-85.494722,13.3
280305-9/18/23,Philopotamidae,5,280305,Acme Creek,44.775,-85.494722,13.3
280305-9/18/23,Phryganeidae,1,280305,Acme Creek,44.775,-85.494722,13.3
280305-9/18/23,Chironomidae,39,280305,Acme Creek,44.775,-85.494722,13.3
280305-9/18/23,Simulidae,1,280305,Acme Creek,44.775,-85.494722,13.3
280305-9/18/23,Planorbidae,1,280305,Acme Creek,44.775,-85.494722,13.3
280405-8/4/23,Oligochaeta (worms),19,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280405-8/4/23,Hydracarina,2,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280405-8/4/23,Baetidae,80,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280405-8/4/23,Ephemerellidae,11,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280405-8/4/23,Tricorythidae,6,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280405-8/4/23,Leuctridae,1,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280405-8/4/23,Perlodidae,1,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280405-8/4/23,Corixidae,1,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280405-8/4/23,Brachycentridae,1,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280405-8/4/23,Hydropsychidae,1,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280405-8/4/23,Lepidostomatidae,1,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280405-8/4/23,Limnephilidae,1,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280405-8/4/23,aGyrinidae (adults),1,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280405-8/4/23,Elmidae,3,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280405-8/4/23,Athericidae,17,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280405-8/4/23,Chironomidae,34,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280405-8/4/23,Simulidae,19,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280405-8/4/23,Tabanidae,1,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280405-8/4/23,Tipulidae,1,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280405-8/4/23,Hydrobiidae,144,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280405-8/4/23,Pisidiidae,2,280405,South Branch Boardman River,44.6789,-85.36378,28.2
280440-7/17/23,Oligochaeta (worms),12,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Amphipoda (scuds),125,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Decapoda (crayfish),1,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Baetidae,18,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Ephemerellidae,3,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Heptageniidae,1,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Leptophlebiidae,1,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Aeshnidae,1,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Cordulegastridae,4,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Calopterygidae,13,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Leuctridae,1,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Perlidae,1,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Gerridae,2,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Veliidae,1,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Corydalidae (Dobson flies),6,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Sialidae (alder flies),2,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Brachycentridae,4,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Glossosomatidae,15,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Hydropsychidae,25,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Lepidostomatidae,1,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Limnephilidae,7,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Philopotamidae,18,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Dryopidae,1,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Ceratopogonidae,1,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Chironomidae,19,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Simulidae,8,280440,Mason Creek,44.63118,-85.72113,15.7
280440-7/17/23,Physidae,2,280440,Mason Creek,44.63118,-85.72113,15.7
280441-7/17/23,Oligochaeta (worms),29,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Amphipoda (scuds),34,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Hydracarina,2,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Baetidae,36,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Aeshnidae,2,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Cordulegastridae,2,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Calopterygidae,6,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Leuctridae,1,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Perlidae,1,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Corixidae,1,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Gerridae,1,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Veliidae,1,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Corydalidae (Dobson flies),3,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Brachycentridae,15,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Glossosomatidae,38,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Hydropsychidae,43,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Hydroptilidae,1,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Lepidostomatidae,5,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Leptoceridae,1,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Limnephilidae,1,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Philopotamidae,1,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,aGyrinidae (adults),1,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Hydrophilidae (total),1,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Dryopidae,1,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Elmidae,16,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Chironomidae,100,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Simulidae,32,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Tipulidae,2,280441,Mason Creek,44.63151,-85.72172,14.7
280441-7/17/23,Physidae,9,280441,Mason Creek,44.63151,-85.72172,14.7
280465-9/19/23,Oligochaeta (worms),25,280465,Kids Creek,44.75126,-85.64024,15.3
280465-9/19/23,Amphipoda (scuds),68,280465,Kids Creek,44.75126,-85.64024,15.3
280465-9/19/23,Isopoda (sowbugs),31,280465,Kids Creek,44.75126,-85.64024,15.3
280465-9/19/23,Hydracarina,1,280465,Kids Creek,44.75126,-85.64024,15.3
280465-9/19/23,Baetidae,62,280465,Kids Creek,44.75126,-85.64024,15.3
280465-9/19/23,Aeshnidae,1,280465,Kids Creek,44.75126,-85.64024,15.3
280465-9/19/23,Calopterygidae,1,280465,Kids Creek,44.75126,-85.64024,15.3
280465-9/19/23,Belostomatidae,1,280465,Kids Creek,44.75126,-85.64024,15.3
280465-9/19/23,Hydropsychidae,31,280465,Kids Creek,44.75126,-85.64024,15.3
280465-9/19/23,Leptoceridae,1,280465,Kids Creek,44.75126,-85.64024,15.3
