SampleID,INDEX_CLASS,TaxaID,N_Taxa,PHYLUM,SUBPHYLUM,CLASS,SUBCLASS,ORDER,FAMILY,FFG,TOLVAL,HABIT,NONTARGET
270147-8/1/23,MidSizeDry,Leptoceridae,13,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
270147-8/1/23,MidSizeDry,Leptophlebiidae,20,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
270147-8/1/23,MidSizeDry,Leuctridae,11,Arthropoda,,Insecta,,Plecoptera,Leuctridae,SH,0.6,SP,FALSE
270147-8/1/23,MidSizeDry,Oligochaeta,2,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
270147-8/1/23,MidSizeDry,Perlidae,13,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
270147-8/1/23,MidSizeDry,Philopotamidae,6,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,CF,1.4,CN,FALSE
270147-8/1/23,MidSizeDry,Planorbidae,1,Mollusca,,Gastropoda,,Basommatophora,Planorbidae,SC,6.5,CB,FALSE
270147-8/1/23,MidSizeDry,Simuliidae,14,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
270147-8/1/23,MidSizeDry,Tabanidae,1,Arthropoda,,Insecta,,Diptera,Tabanidae,PR,6.3,SP,FALSE
270147-8/1/23,MidSizeDry,Tipulidae,2,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
270147-8/1/23,MidSizeDry,Tricorythidae,16,Arthropoda,,Insecta,,Ephemeroptera,Tricorythidae,CG,NA,,FALSE
270147-8/1/23,MidSizeDry,Veliidae,18,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
270196-8/1/23,Narrow,Aeshnidae,2,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
270196-8/1/23,Narrow,Ancylidae,5,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
270196-8/1/23,Narrow,Athericidae,39,Arthropoda,,Insecta,,Diptera,Athericidae,PR,2,SP,FALSE
270196-8/1/23,Narrow,Baetidae,15,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
270196-8/1/23,Narrow,Caenidae,1,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
270196-8/1/23,Narrow,Calopterygidae,3,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
270196-8/1/23,Narrow,Ceratopogonidae,4,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
270196-8/1/23,Narrow,Chironomidae,17,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
270196-8/1/23,Narrow,Corydalidae,3,Arthropoda,,Insecta,,Megaloptera,Corydalidae,PR,4.9,CN,FALSE
270196-8/1/23,Narrow,Decapoda,1,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
270196-8/1/23,Narrow,Elmidae,13,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
270196-8/1/23,Narrow,Ephemerellidae,4,Arthropoda,,Insecta,,Ephemeroptera,Ephemerellidae,SC,2.2,CN,FALSE
270196-8/1/23,Narrow,Glossosomatidae,29,Arthropoda,,Insecta,,Trichoptera,Glossosomatidae,SC,0.6,CN,FALSE
270196-8/1/23,Narrow,Gomphidae,3,Arthropoda,,Insecta,,Odonata,Gomphidae,PR,4,BU,FALSE
270196-8/1/23,Narrow,Heptageniidae,36,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
270196-8/1/23,Narrow,Hirudinea,1,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
270196-8/1/23,Narrow,Hydropsychidae,20,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
270196-8/1/23,Narrow,Oligochaeta,10,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
270196-8/1/23,Narrow,Perlidae,25,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
270196-8/1/23,Narrow,Philopotamidae,1,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,CF,1.4,CN,FALSE
270196-8/1/23,Narrow,Pisidiidae,1,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
270196-8/1/23,Narrow,Porifera,1,Porifera,,,,,,CF,NA,,FALSE
270196-8/1/23,Narrow,Simuliidae,50,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
270196-8/1/23,Narrow,Tricorythidae,1,Arthropoda,,Insecta,,Ephemeroptera,Tricorythidae,CG,NA,,FALSE
270196-8/1/23,Narrow,Veliidae,6,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
270197-7/20/23,WetWide,Amphipoda,1,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
270197-7/20/23,WetWide,Ancylidae,2,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
270197-7/20/23,WetWide,Baetidae,38,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
270197-7/20/23,WetWide,Caenidae,9,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
270197-7/20/23,WetWide,Calopterygidae,3,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
270197-7/20/23,WetWide,Ceratopogonidae,3,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
270197-7/20/23,WetWide,Chironomidae,10,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
270197-7/20/23,WetWide,Coenagrionidae,2,Arthropoda,,Insecta,,Odonata,Coenagrionidae,PR,8.1,CB;SP,FALSE
270197-7/20/23,WetWide,Corixidae,3,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
270197-7/20/23,WetWide,Corydalidae,1,Arthropoda,,Insecta,,Megaloptera,Corydalidae,PR,4.9,CN,FALSE
270197-7/20/23,WetWide,Decapoda,1,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
270197-7/20/23,WetWide,Elmidae,7,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
270197-7/20/23,WetWide,Gerridae,2,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
270197-7/20/23,WetWide,Gomphidae,9,Arthropoda,,Insecta,,Odonata,Gomphidae,PR,4,BU,FALSE
270197-7/20/23,WetWide,Gyrinidae,1,Arthropoda,,Insecta,,Coleoptera,Gyrinidae,PR,4.1,SW,FALSE
270197-7/20/23,WetWide,Heptageniidae,13,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
270197-7/20/23,WetWide,Hirudinea,1,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
270197-7/20/23,WetWide,Hydracarina,32,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
270197-7/20/23,WetWide,Hydrobiidae,44,Mollusca,,Gastropoda,,Neotaenioglossa,Hydrobiidae,SC,6.9,CN,FALSE
270197-7/20/23,WetWide,Hydroptilidae,3,Arthropoda,,Insecta,,Trichoptera,Hydroptilidae,SC,4,CN,FALSE
270197-7/20/23,WetWide,Isopoda,7,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
270197-7/20/23,WetWide,Macromiidae,1,Arthropoda,,Insecta,,Odonata,Macromiidae,PR,3,,FALSE
270197-7/20/23,WetWide,Mesoveliidae,1,Arthropoda,,Insecta,,Hemiptera,Mesoveliidae,PR,NA,SK,FALSE
270197-7/20/23,WetWide,Oligochaeta,24,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
270197-7/20/23,WetWide,Perlidae,2,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
270197-7/20/23,WetWide,Pisidiidae,26,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
270197-7/20/23,WetWide,Planorbidae,3,Mollusca,,Gastropoda,,Basommatophora,Planorbidae,SC,6.5,CB,FALSE
270197-7/20/23,WetWide,Porifera,1,Porifera,,,,,,CF,NA,,FALSE
270197-7/20/23,WetWide,Sialidae,3,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
270197-7/20/23,WetWide,Siphlonuridae,1,Arthropoda,,Insecta,,Ephemeroptera,Siphlonuridae,CG,6.4,SW,FALSE
270197-7/20/23,WetWide,Turbellaria,3,Platyhelminthes,,Turbellaria,,,,CG,NA,,FALSE
270197-7/20/23,WetWide,Veliidae,1,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
270214-7/17/23,MidSizeDry,Aeshnidae,2,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
270214-7/17/23,MidSizeDry,Amphipoda,3,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
270214-7/17/23,MidSizeDry,Ancylidae,4,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
270214-7/17/23,MidSizeDry,Baetidae,43,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
270214-7/17/23,MidSizeDry,Brachycentridae,1,Arthropoda,,Insecta,,Trichoptera,Brachycentridae,CF,1,CN,FALSE
270214-7/17/23,MidSizeDry,Caenidae,3,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
270214-7/17/23,MidSizeDry,Calopterygidae,3,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
270214-7/17/23,MidSizeDry,Chironomidae,41,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
270214-7/17/23,MidSizeDry,Corixidae,3,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
270214-7/17/23,MidSizeDry,Culicidae,2,Arthropoda,,Insecta,,Diptera,Culicidae,CF,8.1,SW,FALSE
270214-7/17/23,MidSizeDry,Ephemeridae,2,Arthropoda,,Insecta,,Ephemeroptera,Ephemeridae,CG,3,BU,FALSE
270214-7/17/23,MidSizeDry,Gerridae,1,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
270214-7/17/23,MidSizeDry,Gyrinidae,1,Arthropoda,,Insecta,,Coleoptera,Gyrinidae,PR,4.1,SW,FALSE
270214-7/17/23,MidSizeDry,Gyrinidae,1,Arthropoda,,Insecta,,Coleoptera,Gyrinidae,PR,4.1,SW,FALSE
270214-7/17/23,MidSizeDry,Hirudinea,1,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
270214-7/17/23,MidSizeDry,Hydracarina,40,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
270214-7/17/23,MidSizeDry,Hydrobiidae,44,Mollusca,,Gastropoda,,Neotaenioglossa,Hydrobiidae,SC,6.9,CN,FALSE
270214-7/17/23,MidSizeDry,Hydropsychidae,41,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
270214-7/17/23,MidSizeDry,Hydroptilidae,4,Arthropoda,,Insecta,,Trichoptera,Hydroptilidae,SC,4,CN,FALSE
270214-7/17/23,MidSizeDry,Isonychiidae,12,Arthropoda,,Insecta,,Ephemeroptera,Isonychiidae,CF,2.8,SW,FALSE
270214-7/17/23,MidSizeDry,Isopoda,16,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
270214-7/17/23,MidSizeDry,Limnephilidae,1,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
270214-7/17/23,MidSizeDry,Oligochaeta,2,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
270214-7/17/23,MidSizeDry,Physidae,4,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
270214-7/17/23,MidSizeDry,Pisidiidae,1,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
270214-7/17/23,MidSizeDry,Planorbidae,8,Mollusca,,Gastropoda,,Basommatophora,Planorbidae,SC,6.5,CB,FALSE
270214-7/17/23,MidSizeDry,Sialidae,2,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
270214-7/17/23,MidSizeDry,Turbellaria,1,Platyhelminthes,,Turbellaria,,,,CG,NA,,FALSE
270214-7/17/23,MidSizeDry,Veliidae,1,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
270271-7/17/23,WetWide,Aeshnidae,4,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
270271-7/17/23,WetWide,Amphipoda,3,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
270271-7/17/23,WetWide,Ancylidae,5,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
270271-7/17/23,WetWide,Caenidae,1,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
270271-7/17/23,WetWide,Calopterygidae,1,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
270271-7/17/23,WetWide,Ceratopogonidae,4,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
270271-7/17/23,WetWide,Chironomidae,85,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
270271-7/17/23,WetWide,Corduliidae,6,Arthropoda,,Insecta,,Odonata,Corduliidae,PR,4.4,SP,FALSE
270271-7/17/23,WetWide,Corixidae,1,Arthropoda,,Insecta,,Hemiptera,Corixidae,CG,8.2,SW,FALSE
270271-7/17/23,WetWide,Culicidae,1,Arthropoda,,Insecta,,Diptera,Culicidae,CF,8.1,SW,FALSE
270271-7/17/23,WetWide,Decapoda,1,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
270271-7/17/23,WetWide,Dytiscidae,7,Arthropoda,,Insecta,,Coleoptera,Dytiscidae,PR,6.2,BU;SW,FALSE
270271-7/17/23,WetWide,Elmidae,1,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
270271-7/17/23,WetWide,Gyrinidae,1,Arthropoda,,Insecta,,Coleoptera,Gyrinidae,PR,4.1,SW,FALSE
270271-7/17/23,WetWide,Haliplidae,1,Arthropoda,,Insecta,,Coleoptera,Haliplidae,SH,7.3,,FALSE
270271-7/17/23,WetWide,Hydracarina,17,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
270271-7/17/23,WetWide,Hydrobiidae,1,Mollusca,,Gastropoda,,Neotaenioglossa,Hydrobiidae,SC,6.9,CN,FALSE
270271-7/17/23,WetWide,Hydrophilidae,2,Arthropoda,,Insecta,,Coleoptera,Hydrophilidae,PR,5.4,BU;SW,FALSE
270271-7/17/23,WetWide,Libellulidae,65,Arthropoda,,Insecta,,Odonata,Libellulidae,PR,9.2,CB;SP,FALSE
270271-7/17/23,WetWide,Lymnaeidae,2,Mollusca,,Gastropoda,,Basommatophora,Lymnaeidae,SC,6.4,CB,FALSE
270271-7/17/23,WetWide,Nepidae,1,Arthropoda,,Insecta,,Hemiptera,Nepidae,PR,7.4,CB;CN,FALSE
270271-7/17/23,WetWide,Notonectidae,3,Arthropoda,,Insecta,,Hemiptera,Notonectidae,PR,8.6,SW,FALSE
270271-7/17/23,WetWide,Oligochaeta,14,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
270271-7/17/23,WetWide,Physidae,28,Mollusca,,Gastropoda,,Basommatophora,Physidae,SC,8,CB,FALSE
270271-7/17/23,WetWide,Pisidiidae,2,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
270271-7/17/23,WetWide,Planorbidae,17,Mollusca,,Gastropoda,,Basommatophora,Planorbidae,SC,6.5,CB,FALSE
270271-7/17/23,WetWide,Siphlonuridae,1,Arthropoda,,Insecta,,Ephemeroptera,Siphlonuridae,CG,6.4,SW,FALSE
270271-7/17/23,WetWide,Viviparidae,8,Mollusca,,Gastropoda,,Architaenioglossa,Viviparidae,SC,4.3,CB,FALSE
270272-7/17/23,MidSizeDry,Aeshnidae,1,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
270272-7/17/23,MidSizeDry,Baetidae,15,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
270272-7/17/23,MidSizeDry,Baetiscidae,1,Arthropoda,,Insecta,,Ephemeroptera,Baetiscidae,CG,3.3,BU;CN;SP,FALSE
270272-7/17/23,MidSizeDry,Caenidae,11,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
270272-7/17/23,MidSizeDry,Calopterygidae,1,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
270272-7/17/23,MidSizeDry,Ceratopogonidae,1,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
270272-7/17/23,MidSizeDry,Chironomidae,36,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
270272-7/17/23,MidSizeDry,Corydalidae,1,Arthropoda,,Insecta,,Megaloptera,Corydalidae,PR,4.9,CN,FALSE
270272-7/17/23,MidSizeDry,Decapoda,1,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
270272-7/17/23,MidSizeDry,Elmidae,16,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
270272-7/17/23,MidSizeDry,Gomphidae,2,Arthropoda,,Insecta,,Odonata,Gomphidae,PR,4,BU,FALSE
270272-7/17/23,MidSizeDry,Helicopsychidae,3,Arthropoda,,Insecta,,Trichoptera,Helicopsychidae,SC,2,BU,FALSE
270272-7/17/23,MidSizeDry,Heptageniidae,3,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
270272-7/17/23,MidSizeDry,Hydracarina,7,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
270272-7/17/23,MidSizeDry,Hydrobiidae,4,Mollusca,,Gastropoda,,Neotaenioglossa,Hydrobiidae,SC,6.9,CN,FALSE
270272-7/17/23,MidSizeDry,Leptoceridae,2,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
270272-7/17/23,MidSizeDry,Leptophlebiidae,3,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
270272-7/17/23,MidSizeDry,Limnephilidae,1,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
270272-7/17/23,MidSizeDry,Macromiidae,2,Arthropoda,,Insecta,,Odonata,Macromiidae,PR,3,,FALSE
270272-7/17/23,MidSizeDry,Oligochaeta,26,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
270272-7/17/23,MidSizeDry,Perlidae,1,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
270272-7/17/23,MidSizeDry,Philopotamidae,1,Arthropoda,,Insecta,,Trichoptera,Philopotamidae,CF,1.4,CN,FALSE
270272-7/17/23,MidSizeDry,Pisidiidae,129,Mollusca,,Bivalvia,,Veneroida,Pisidiidae,CF,6.6,BU,FALSE
270272-7/17/23,MidSizeDry,Porifera,1,Porifera,,,,,,CF,NA,,FALSE
270272-7/17/23,MidSizeDry,Sialidae,5,Arthropoda,,Insecta,,Megaloptera,Sialidae,PR,5.1,BU,FALSE
270272-7/17/23,MidSizeDry,Tabanidae,4,Arthropoda,,Insecta,,Diptera,Tabanidae,PR,6.3,SP,FALSE
270272-7/17/23,MidSizeDry,Tricorythidae,32,Arthropoda,,Insecta,,Ephemeroptera,Tricorythidae,CG,NA,,FALSE
270272-7/17/23,MidSizeDry,Turbellaria,1,Platyhelminthes,,Turbellaria,,,,CG,NA,,FALSE
270272-7/17/23,MidSizeDry,Unionidae,1,Mollusca,,Bivalvia,,Unionoida,Unionidae,CF,5,BU,FALSE
270273-7/18/23,Narrow,Aeshnidae,9,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
270273-7/18/23,Narrow,Amphipoda,31,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
270273-7/18/23,Narrow,Ancylidae,6,Mollusca,,Gastropoda,,Basommatophora,Ancylidae,SC,6.7,CB;CN,FALSE
270273-7/18/23,Narrow,Baetidae,42,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
270273-7/18/23,Narrow,Caenidae,2,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
270273-7/18/23,Narrow,Calopterygidae,14,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
270273-7/18/23,Narrow,Chironomidae,20,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
270273-7/18/23,Narrow,Coenagrionidae,2,Arthropoda,,Insecta,,Odonata,Coenagrionidae,PR,8.1,CB;SP,FALSE
270273-7/18/23,Narrow,Corydalidae,1,Arthropoda,,Insecta,,Megaloptera,Corydalidae,PR,4.9,CN,FALSE
270273-7/18/23,Narrow,Decapoda,21,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
270273-7/18/23,Narrow,Elmidae,15,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
270273-7/18/23,Narrow,Ephemerellidae,1,Arthropoda,,Insecta,,Ephemeroptera,Ephemerellidae,SC,2.2,CN,FALSE
270273-7/18/23,Narrow,Heptageniidae,79,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
270273-7/18/23,Narrow,Hydracarina,2,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
270273-7/18/23,Narrow,Hydroptilidae,5,Arthropoda,,Insecta,,Trichoptera,Hydroptilidae,SC,4,CN,FALSE
270273-7/18/23,Narrow,Leptoceridae,1,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
270273-7/18/23,Narrow,Leptophlebiidae,6,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
270273-7/18/23,Narrow,Limnephilidae,1,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
270273-7/18/23,Narrow,Molannidae,1,Arthropoda,,Insecta,,Trichoptera,Molannidae,SC,5.2,SP,FALSE
270273-7/18/23,Narrow,Oligochaeta,4,Annelida,,Oligochaeta,,Haplotaxida,,CG,NA,BU,FALSE
270273-7/18/23,Narrow,Perlidae,1,Arthropoda,,Insecta,,Plecoptera,Perlidae,PR,1.8,CN,FALSE
270273-7/18/23,Narrow,Planorbidae,1,Mollusca,,Gastropoda,,Basommatophora,Planorbidae,SC,6.5,CB,FALSE
270273-7/18/23,Narrow,Porifera,1,Porifera,,,,,,CF,NA,,FALSE
270273-7/18/23,Narrow,Simuliidae,3,Arthropoda,,Insecta,,Diptera,Simulidae,CF,4.2,CN,FALSE
270273-7/18/23,Narrow,Tipulidae,1,Arthropoda,,Insecta,,Diptera,Tipulidae,CG,4,BU,FALSE
270273-7/18/23,Narrow,Veliidae,6,Arthropoda,,Insecta,,Hemiptera,Veliidae,PR,6.3,SK,FALSE
270274-7/19/23,Narrow,Aeshnidae,3,Arthropoda,,Insecta,,Odonata,Aeshnidae,PR,5.7,CB;CN,FALSE
270274-7/19/23,Narrow,Amphipoda,19,Arthropoda,Crustacea,Crustacea,,Amphipoda,,SH,6.2,,FALSE
270274-7/19/23,Narrow,Athericidae,7,Arthropoda,,Insecta,,Diptera,Athericidae,PR,2,SP,FALSE
270274-7/19/23,Narrow,Baetidae,37,Arthropoda,,Insecta,,Ephemeroptera,Baetidae,CG,4.6,CN;SW,FALSE
270274-7/19/23,Narrow,Caenidae,2,Arthropoda,,Insecta,,Ephemeroptera,Caenidae,CG,4.2,BU;SP,FALSE
270274-7/19/23,Narrow,Calopterygidae,9,Arthropoda,,Insecta,,Odonata,Calopterygidae,PR,6.1,CB;CN,FALSE
270274-7/19/23,Narrow,Ceratopogonidae,1,Arthropoda,,Insecta,,Diptera,Ceratopogonidae,PR,6.3,BU;SP,FALSE
270274-7/19/23,Narrow,Chironomidae,31,Arthropoda,,Insecta,,Diptera,Chironomidae,CG,5.5,,FALSE
270274-7/19/23,Narrow,Corduliidae,1,Arthropoda,,Insecta,,Odonata,Corduliidae,PR,4.4,SP,FALSE
270274-7/19/23,Narrow,Corydalidae,2,Arthropoda,,Insecta,,Megaloptera,Corydalidae,PR,4.9,CN,FALSE
270274-7/19/23,Narrow,Culicidae,1,Arthropoda,,Insecta,,Diptera,Culicidae,CF,8.1,SW,FALSE
270274-7/19/23,Narrow,Decapoda,7,Arthropoda,Crustacea,Crustacea,,Decapoda,Decapoda,CG,6.4,,FALSE
270274-7/19/23,Narrow,Dixidae,3,Arthropoda,,Insecta,,Diptera,Dixidae,CG,2.9,SW,FALSE
270274-7/19/23,Narrow,Elmidae,7,Arthropoda,,Insecta,,Coleoptera,Elmidae,CG,4,CN,FALSE
270274-7/19/23,Narrow,Gerridae,1,Arthropoda,,Insecta,,Hemiptera,Gerridae,PR,5.7,SK,FALSE
270274-7/19/23,Narrow,Haliplidae,1,Arthropoda,,Insecta,,Coleoptera,Haliplidae,SH,7.3,,FALSE
270274-7/19/23,Narrow,Heptageniidae,15,Arthropoda,,Insecta,,Ephemeroptera,Heptageniidae,SC,1.9,CN,FALSE
270274-7/19/23,Narrow,Hirudinea,1,Annelida,,Hirudinea,Hirudinea,,,PR,NA,SP,FALSE
270274-7/19/23,Narrow,Hydracarina,29,Arthropoda,,Arachnida,,,,PR,5.5,,FALSE
270274-7/19/23,Narrow,Hydropsychidae,7,Arthropoda,,Insecta,,Trichoptera,Hydropsychidae,CF,2.7,CN,FALSE
270274-7/19/23,Narrow,Hydroptilidae,20,Arthropoda,,Insecta,,Trichoptera,Hydroptilidae,SC,4,CN,FALSE
270274-7/19/23,Narrow,Isonychiidae,1,Arthropoda,,Insecta,,Ephemeroptera,Isonychiidae,CF,2.8,SW,FALSE
270274-7/19/23,Narrow,Isopoda,25,Arthropoda,Crustacea,Crustacea,,Isopoda,,SH,7.6,,FALSE
270274-7/19/23,Narrow,Leptoceridae,2,Arthropoda,,Insecta,,Trichoptera,Leptoceridae,SH,3.6,SP;SW,FALSE
270274-7/19/23,Narrow,Leptophlebiidae,3,Arthropoda,,Insecta,,Ephemeroptera,Leptophlebiidae,CG,2.3,CN;SW,FALSE
270274-7/19/23,Narrow,Limnephilidae,1,Arthropoda,,Insecta,,Trichoptera,Limnephilidae,SH,2.8,SP,FALSE
270274-7/19/23,Narrow,Mesoveliidae,6,Arthropoda,,Insecta,,Hemiptera,Mesoveliidae,PR,NA,SK,FALSE
